dst_port,flow_duration,total_fwd_packet,total_bwd_packets,total_length_of_fwd_packet,total_length_of_bwd_packet,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes/s,flow_packets/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,bwd_psh_flags,fwd_header_length,bwd_header_length,fwd_packets/s,bwd_packets/s,packet_length_min,packet_length_max,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,cwr_flag_count,ece_flag_count,down/up_ratio,average_packet_size,fwd_segment_size_avg,bwd_segment_size_avg,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,fwd_init_win_bytes,bwd_init_win_bytes,fwd_act_data_pkts,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label
8662,117745305,33,1,1676.0,52.0,56.0,48.0,50.7878787879,2.34197533822,52.0,52.0,52.0,0.0,14.6757443959,0.288758859642,3568039.54545,6215587.4612,17775650.0,2.0,106936574.0,3341767.9375,6175411.45024,17775650.0,2.0,0.0,0.0,0.0,0.0,0.0,0,264,8,0.280265952005,0.00849290763653,48.0,56.0,50.8571428571,2.28991211163,5.24369747899,0,0,0,0,0,0,0,0.0,52.3529411765,50.7878787879,52.0,33,1676,1,52,-1,-1,33,2304415.5,1295557.85889,3770793.0,20.0,14845541.7143,3590879.75536,17775650.0,9192893.0,benign
0,119161688,233,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96371840587,511423.553648,334381.801018,1558721.0,27.0,119000973.0,512935.228448,334305.956548,1558721.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.95532644687,0.00839195899944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,233,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119999602,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000829169,59999801.0,82.0243866176,59999859.0,59999743.0,59999859.0,59999859.0,0.0,59999859.0,59999859.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166667219446,0.00833336097231,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999801.0,82.0243866176,59999859.0,59999743.0,benign
445,47577919,17,15,78.0,146.0,33.0,0.0,4.58823529412,10.8631189325,42.0,1.0,9.73333333333,11.1833209141,4.70806636162,0.672580908804,1534771.58065,4939543.4939,19191159.0,3.0,47577179.0,2973573.6875,6650913.17406,19191159.0,3.0,47577705.0,3398407.5,7035388.90603,19192780.0,41.0,1,544,480,0.357308607802,0.315272301002,0.0,42.0,7.48484848485,11.3168050154,128.070075758,0,0,0,1,1,0,0,0.0,7.71875,4.58823529412,9.73333333333,17,78,15,146,-1,243,3,1651.66666667,735.800471142,2448.0,997.0,15857414.3333,5030962.25151,19191159.0,10070446.0,benign
67,118717717,86,1,24938.0,289.0,296.0,289.0,289.976744186,2.43975285241,289.0,289.0,289.0,0.0,212.495663137,0.732830804016,1380438.56977,946950.046735,3003865.0,209672.0,116837572.0,1374559.67059,950989.954105,3003865.0,209672.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.724407461441,0.00842334257489,289.0,296.0,289.954545455,2.41598646429,5.83699059561,0,0,0,0,0,0,0,0.0,293.287356322,289.976744186,289.0,86,24938,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100007155,22,1,1104.0,52.0,52.0,48.0,50.1818181818,2.03858876575,52.0,52.0,52.0,0.0,11.5591729412,0.229983544677,4545779.77273,7056078.35627,20002351.0,2.0,92275244.0,4394059.2381,7193463.15566,20002351.0,2.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.219984260126,0.00999928455119,48.0,52.0,50.3333333333,2.01444062074,4.05797101449,0,0,0,0,0,0,0,0.0,52.5217391304,50.1818181818,52.0,22,1104,1,52,-1,-1,22,757301.666667,1311633.00185,2271845.0,19.0,13639505.1429,5592376.397,20002351.0,6928042.0,benign
9200,92175627,11,13,9509.0,4057.0,2069.0,0.0,864.454545455,999.967135824,2018.0,0.0,312.076923077,540.016274684,147.175565185,0.260372516913,4007635.95652,9509240.24706,35042968.0,11.0,92158856.0,9215885.6,12950525.3073,35042968.0,5512.0,92175616.0,7681301.33333,12250507.8323,35043356.0,361.0,1,352,416,0.119337403585,0.141035113328,0.0,2069.0,623.36,850.069354033,722617.906667,0,0,0,1,1,0,0,1.0,649.333333333,864.454545455,312.076923077,11,9509,13,4057,-1,2053,5,1036273.25,2053526.26846,4116553.0,5512.0,22006055.75,11616955.108,35042968.0,7023340.0,benign
80,2177708,681,924,4599.0,8773700.0,1562.0,0.0,6.75330396476,89.6379363875,65160.0,0.0,9495.34632035,9279.46360243,4030980.73755,737.01341043,1357.67331671,9040.62405171,130887.0,14.0,2047932.0,3011.66470588,12858.6291994,131019.0,19.0,2159684.0,2339.85265439,11844.2801006,130976.0,14.0,0,21792,29584,312.714101248,424.299309182,0.0,65160.0,5465.93960149,8457.74754808,71533493.587,0,1,0,0,0,0,0,1.0,5469.34517134,6.75330396476,9495.34632035,681,4599,924,8773700,-1,375,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119227164,245,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06328819496,486641.485714,313856.416147,1558985.0,35024.0,118424527.0,485346.422131,313844.900164,1558985.0,35024.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.05490084458,0.00838735038602,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,245,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
67,119183397,85,1,24649.0,289.0,296.0,289.0,289.988235294,2.45189002728,289.0,289.0,289.0,0.0,209.240553867,0.721577016302,1402157.61176,958618.907685,3010849.0,212561.0,116180154.0,1383097.07143,948034.273701,3010849.0,212561.0,0.0,0.0,0.0,0.0,0.0,0,680,8,0.71318658588,0.00839043042212,289.0,296.0,289.965517241,2.42778622417,5.89414595028,0,0,0,0,0,0,0,0.0,293.337209302,289.988235294,289.0,85,24649,1,289,-1,-1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,117788107,32,1,1620.0,52.0,56.0,48.0,50.625,2.40630891214,52.0,52.0,52.0,0.0,14.1949815018,0.280164108589,3680878.34375,6549778.14659,19225499.0,2.0,100017702.0,3226377.48387,6123639.83123,19225499.0,2.0,0.0,0.0,0.0,0.0,0.0,0,256,8,0.271674287116,0.00848982147238,48.0,56.0,50.7058823529,2.35525732706,5.54723707665,0,0,0,0,0,0,0,0.0,52.2424242424,50.625,52.0,32,1620,1,52,-1,-1,32,2863463.75,2474111.48845,5963252.0,42.0,15190602.8571,4442891.90737,19225499.0,7723707.0,benign
9200,85156375,7,9,6074.0,3356.0,2038.0,0.0,867.714285714,1082.25038913,2018.0,0.0,372.888888889,639.186288269,110.737452129,0.187889632456,5677091.66667,11934946.2338,34990615.0,13.0,85150599.0,14191766.5,15932384.4392,34990615.0,6867.0,85156360.0,10644545.0,14982268.6694,34991220.0,341.0,1,224,288,0.0822017141993,0.105687918256,0.0,2038.0,673.411764706,907.64413861,823817.882353,0,0,0,1,1,0,0,1.0,715.5,867.714285714,372.888888889,7,6074,9,3356,-1,2053,3,31022.3333333,33762.1950165,69372.0,5776.0,28352147.0,5749082.04383,34990615.0,25031770.0,benign
0,119999620,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000791669,59999810.0,98.9949493661,59999880.0,59999740.0,59999880.0,59999880.0,0.0,59999880.0,59999880.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166667194446,0.00833335972231,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999810.0,98.9949493661,59999880.0,59999740.0,benign
0,119001992,260,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19324059718,457699.969231,334495.364319,1560249.0,22.0,118001894.0,455605.76834,333430.838524,1560249.0,22.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.1848373765,0.00840322067886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,260,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
55076,110361791,64,111,3504.0,1936.0,152.0,40.0,54.75,23.732637764,56.0,0.0,17.4414414414,20.1289861934,49.2924222297,1.58569372982,634263.166667,6961334.24399,91760528.0,7.0,110361262.0,1751766.06349,11542631.9993,91761077.0,76.0,110361791.0,1003289.00909,8748726.81436,91760528.0,7.0,1,2048,3552,0.579910849761,1.00578288005,0.0,152.0,31.1363636364,27.9424640771,780.781298701,0,0,0,1,1,0,0,1.0,31.3142857143,54.75,17.4414414414,64,3504,111,1936,-1,717,64,5909747.5,8356843.20561,11818928.0,567.0,48400978.5,61319662.9613,91760528.0,5041429.0,benign
67,119757050,86,1,24952.0,289.0,296.0,289.0,290.139534884,2.59937906928,289.0,289.0,289.0,0.0,210.768384826,0.726470800675,1392523.83721,952435.941795,3011791.0,205832.0,119221509.0,1402605.98824,953460.796259,3011791.0,205832.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.718120561587,0.00835023908822,289.0,296.0,290.113636364,2.57499835144,6.63061650993,0,0,0,0,0,0,0,0.0,293.448275862,290.139534884,289.0,86,24952,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
445,79172138,242,245,64.0,14053.0,31.0,0.0,0.264462809917,2.18735936612,436.0,0.0,57.3591836735,50.2751605649,178.307676875,6.15115383141,162905.633745,1227084.2873,21399011.0,3.0,79145746.0,328405.585062,1728726.17061,21399011.0,3.0,79171632.0,324473.901639,1719411.38806,21415116.0,33.0,1,7768,7840,3.05663085668,3.09452297474,0.0,436.0,28.9364754098,45.6613512213,2084.95899535,0,0,0,1,1,0,0,1.0,28.9958932238,0.264462809917,57.3591836735,242,64,245,14053,-1,243,8,4061068.0,4304724.66251,7104968.0,1017168.0,18007351.5,4796530.86385,21399011.0,14615692.0,benign
8662,100764890,26,1,1328.0,52.0,56.0,48.0,51.0769230769,2.34815803426,52.0,52.0,52.0,0.0,13.6952464296,0.267950473622,3875572.69231,6816707.86041,20019172.0,2.0,89999317.0,3599972.68,6807828.40726,20019172.0,2.0,0.0,0.0,0.0,0.0,0.0,0,208,8,0.258026382007,0.00992409161564,48.0,56.0,51.1428571429,2.27244827532,5.16402116402,0,0,0,0,0,0,0,0.0,53.037037037,51.0769230769,52.0,26,1328,1,52,-1,-1,26,1529926.66667,1325011.23208,2308559.0,17.0,15487059.6667,4376467.34397,20019172.0,9235991.0,benign
9200,85157855,7,9,6094.0,3357.0,2038.0,0.0,870.571428571,1085.81380496,2018.0,0.0,373.0,639.178574422,110.982128425,0.18788636703,5677190.33333,11945333.8315,35053229.0,12.0,85137259.0,14189543.1667,15956642.2893,35053229.0,6183.0,85157842.0,10644730.25,14998629.9668,35053638.0,450.0,1,224,288,0.0822002855755,0.105686081454,0.0,2038.0,674.647058824,909.48350323,827160.242647,0,0,0,1,1,0,0,1.0,716.8125,870.571428571,373.0,7,6094,9,3357,-1,2053,3,16046.0,8550.12391723,21359.0,6183.0,28367078.6667,5790378.00155,35053229.0,25019240.0,benign
0,118440872,246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08542875301,481466.95935,314390.134797,1560935.0,10.0,117440935.0,479350.755102,313273.142346,1560935.0,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.07698572162,0.00844303138869,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,246,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
0,119999545,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000094792,59999772.5,45.9619407771,59999805.0,59999740.0,59999805.0,59999805.0,0.0,59999805.0,59999805.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166667298614,0.00833336493068,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999772.5,45.9619407771,59999805.0,59999740.0,benign
67,117869576,87,1,25238.0,296.0,300.0,289.0,290.091954023,2.65291495629,296.0,296.0,296.0,0.0,216.629268269,0.74658790662,1354822.71264,939822.307078,3005497.0,150853.0,116955189.0,1359944.05814,944112.618428,3005497.0,150853.0,0.0,0.0,0.0,0.0,0.0,0,696,8,0.738103953135,0.00848395348432,289.0,300.0,290.224719101,2.76649108648,7.65347293156,0,0,0,0,0,0,0,0.0,293.522727273,290.091954023,296.0,87,25238,1,296,-1,-1,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,100026246,22,1,1104.0,52.0,52.0,48.0,50.1818181818,2.03858876575,52.0,52.0,52.0,0.0,11.5569667585,0.229939650039,4546647.54545,6882108.53827,20019218.0,2.0,92326627.0,4396506.04762,7015045.10225,20019218.0,2.0,0.0,0.0,0.0,0.0,0.0,0,176,8,0.219942273951,0.00999737608867,48.0,52.0,50.3333333333,2.01444062074,4.05797101449,0,0,0,0,0,0,0,0.0,52.5217391304,50.1818181818,52.0,22,1104,1,52,-1,-1,22,766730.333333,1327976.05588,2300145.0,19.0,13630771.8571,4799319.43175,20019218.0,7699619.0,benign
9200,85155668,7,9,6934.0,3368.0,2879.0,0.0,990.571428571,1267.656086,2018.0,0.0,374.222222222,639.115360827,120.978441506,0.187891192398,5677044.53333,11945883.7706,35052489.0,12.0,85123598.0,14187266.3333,15960064.7281,35052489.0,5526.0,85155653.0,10644456.625,14999836.6448,35052911.0,388.0,1,224,288,0.0822023966743,0.105688795724,0.0,2879.0,724.705882353,1005.68414305,1011400.59559,0,0,0,1,1,0,0,1.0,770.0,990.571428571,374.222222222,7,6934,9,3368,-1,2053,3,14923.3333333,14872.2933448,32070.0,5526.0,28368232.0,5788765.23174,35052489.0,25007823.0,benign
0,119438710,253,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12661372515,472089.762846,324372.148576,1561434.0,370.0,118440027.0,470000.107143,323306.845718,1561434.0,370.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.11824123017,0.0083724949809,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,253,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
67,119910127,88,1,25516.0,289.0,296.0,289.0,289.954545455,2.41598646429,289.0,289.0,289.0,0.0,215.202841041,0.742222548059,1362615.07955,928865.506894,3003687.0,174601.0,119170944.0,1369780.96552,931800.540714,3003687.0,174601.0,0.0,0.0,0.0,0.0,0.0,0,704,8,0.733882968867,0.00833957919167,289.0,296.0,289.933333333,2.39287331395,5.72584269663,0,0,0,0,0,0,0,0.0,293.191011236,289.954545455,289.0,88,25516,1,289,-1,-1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
55076,47772642,29,52,1576.0,920.0,232.0,40.0,54.3448275862,38.8037883479,40.0,0.0,17.6923076923,20.0602411003,52.2474767043,1.69553109497,597158.025,4020453.03797,35715024.0,9.0,47736018.0,1704857.78571,6733387.85662,35715410.0,100.0,47772642.0,936718.470588,5021430.7537,35715024.0,9.0,1,928,1664,0.607041996966,1.08848909801,0.0,232.0,30.9268292683,32.919197929,1083.67359229,0,0,0,1,1,0,0,1.0,31.3086419753,54.3448275862,17.6923076923,29,1576,52,920,-1,732,29,500784.5,284151.567127,701710.0,299859.0,20391700.5,21670451.9143,35715024.0,5068377.0,benign
8662,100026408,28,1,1424.0,52.0,56.0,48.0,50.8571428571,2.39929442891,52.0,52.0,52.0,0.0,14.7561032083,0.289923437019,3572371.71429,6179670.96737,20019223.0,2.0,82340938.0,3049664.37037,5631396.99437,20019223.0,2.0,0.0,0.0,0.0,0.0,0.0,0,224,8,0.279926077122,0.0099973598972,48.0,56.0,50.9333333333,2.33316912394,5.44367816092,0,0,0,0,0,0,0,0.0,52.6896551724,50.8571428571,52.0,28,1424,1,52,-1,-1,28,2765396.2,2154660.16265,5969059.0,29.0,14366571.1667,4769803.44144,20019223.0,7687750.0,benign
9200,85162788,7,9,6090.0,3356.0,2038.0,0.0,870.0,1085.09784505,2018.0,0.0,372.888888889,639.18648383,110.916988767,0.187875483832,5677519.2,11945762.2568,35033701.0,12.0,85154338.0,14192389.6667,15954855.5814,35033701.0,6342.0,85162776.0,10645347.0,14999099.8389,35034167.0,388.0,1,224,288,0.0821955241766,0.105679959656,0.0,2038.0,674.352941176,909.132687041,826522.242647,0,0,0,1,1,0,0,1.0,716.5,870.0,372.888888889,7,6090,9,3356,-1,2053,3,13621.3333333,10833.9854778,26072.0,6342.0,28371010.0,5770060.89615,35033701.0,25035893.0,benign
0,119999622,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000787502,59999811.0,52.3259018078,59999848.0,59999774.0,59999848.0,59999848.0,0.0,59999848.0,59999848.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166667191668,0.00833335958342,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999811.0,52.3259018078,59999848.0,59999774.0,benign
0,119483035,255,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14256358654,468560.921569,305235.535492,1562423.0,14272.0,118484432.0,466474.141732,304010.136573,1562423.0,14272.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.13419419753,0.00836938900991,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,255,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
67,119952967,88,1,25516.0,289.0,296.0,289.0,289.954545455,2.41598646429,289.0,289.0,289.0,0.0,215.125983503,0.741957470714,1363101.89773,933734.302162,3005011.0,154699.0,119186185.0,1369956.14943,936917.963479,3005011.0,154699.0,0.0,0.0,0.0,0.0,0.0,0,704,8,0.73362086992,0.00833660079454,289.0,296.0,289.933333333,2.39287331395,5.72584269663,0,0,0,0,0,0,0,0.0,293.191011236,289.954545455,289.0,88,25516,1,289,-1,-1,88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,117697024,26,1,1328.0,52.0,56.0,48.0,51.0769230769,2.34815803426,52.0,52.0,52.0,0.0,11.725020337,0.22940257181,4526808.61538,7221783.30839,20019202.0,2.0,107000344.0,4280013.76,7257937.74778,20019202.0,2.0,0.0,0.0,0.0,0.0,0.0,0,208,8,0.220906180262,0.00849639154852,48.0,56.0,51.1428571429,2.27244827532,5.16402116402,0,0,0,0,0,0,0,0.0,53.037037037,51.0769230769,52.0,26,1328,1,52,-1,-1,26,1979241.0,1386900.45854,3242865.0,33.0,15682863.1429,4020450.84143,20019202.0,9304998.0,benign
9200,85153170,7,9,6072.0,3351.0,2038.0,0.0,867.428571429,1081.89630698,2018.0,0.0,372.333333333,639.224139094,110.659415263,0.187896704257,5676878.0,11947239.7482,35034814.0,13.0,85146717.0,14191119.5,15958624.1898,35034814.0,6212.0,85153154.0,10644144.25,15001910.3671,35035268.0,362.0,1,224,288,0.0822048081123,0.105691896144,0.0,2038.0,673.0,907.575892143,823694.0,0,0,0,1,1,0,0,1.0,715.0625,867.428571429,372.333333333,7,6072,9,3351,-1,2053,3,6362.33333333,131.111911485,6453.0,6212.0,28373428.3333,5768929.26617,35034814.0,25041943.0,benign
0,119954591,240,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00909359109,499810.795833,320558.117487,1563666.0,266.0,119436943.0,499736.16318,321228.763487,1563666.0,266.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.00075710316,0.00833648792984,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,240,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
5353,17559442,1,1,45.0,118.0,45.0,45.0,45.0,0.0,118.0,118.0,118.0,0.0,9.28275511261,0.113898835737,17559442.0,0.0,17559442.0,17559442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8,0.0569494178687,0.0569494178687,45.0,118.0,93.6666666667,42.1465696508,1776.33333333,0,0,0,0,0,0,0,1.0,140.5,45.0,118.0,1,45,1,118,-1,-1,1,0.0,0.0,0.0,0.0,17559442.0,0.0,17559442.0,17559442.0,benign
0,119999652,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0250000725002,59999826.0,26.8700576851,59999845.0,59999807.0,59999807.0,59999807.0,0.0,59999807.0,59999807.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166667150001,0.00833335750007,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999826.0,26.8700576851,59999845.0,59999807.0,benign
67,118736288,86,1,24938.0,289.0,296.0,289.0,289.976744186,2.43975285241,289.0,289.0,289.0,0.0,212.462427662,0.7327161853,1380654.51163,933513.861061,3003707.0,139662.0,116961756.0,1376020.65882,938058.572019,3003707.0,139662.0,0.0,0.0,0.0,0.0,0.0,0,688,8,0.724294160181,0.00842202511839,289.0,296.0,289.954545455,2.41598646429,5.83699059561,0,0,0,0,0,0,0,0.0,293.287356322,289.976744186,289.0,86,24938,1,289,-1,-1,86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,117660700,25,1,1252.0,52.0,52.0,48.0,50.08,2.03960780544,52.0,52.0,52.0,0.0,11.0827149592,0.220974378021,4706428.0,7030690.38954,20019143.0,2.0,110002013.0,4583417.20833,7154371.06757,20019143.0,2.0,0.0,0.0,0.0,0.0,0.0,0,200,8,0.212475363482,0.00849901453926,48.0,52.0,50.2222222222,2.02547873417,4.10256410256,0,0,0,0,0,0,0,0.0,52.1538461538,50.08,52.0,25,1252,1,52,-1,-1,25,1481853.75,1781843.96928,3572678.0,29.0,13966657.5,4799520.02868,20019143.0,7658687.0,benign
9200,85147494,7,9,6054.0,3393.0,2018.0,0.0,864.857142857,1078.66637236,2053.0,0.0,377.0,650.437352863,110.948655753,0.187909229601,5676499.6,11933710.654,34982482.0,15.0,85141141.0,14190190.1667,15930844.7354,34982482.0,6532.0,85147479.0,10643434.875,14980679.748,34982992.0,348.0,1,224,288,0.0822102879505,0.105698941651,0.0,2053.0,676.470588235,912.280118552,832255.014706,0,0,0,1,1,0,0,1.0,718.75,864.857142857,377.0,7,6054,9,3393,-1,2053,3,30037.6666667,40868.125481,77228.0,6353.0,28349797.3333,5744081.93424,34982482.0,25023563.0,benign
0,119755271,244,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04583896771,490800.290984,328144.957775,1564454.0,164.0,119579887.0,492098.300412,328193.953976,1564454.0,164.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.03748860457,0.00835036313349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,244,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
445,48359690,10,10,22.0,1975.0,16.0,0.0,2.2,5.2025634707,1454.0,0.0,197.5,446.165452619,41.2947229397,0.413567580768,2545246.84211,9401179.2647,40694774.0,4.0,48325459.0,5369495.44444,13483703.0626,40694774.0,4.0,48356064.0,5372896.0,13488261.07,40710637.0,57.0,1,320,320,0.206783790384,0.206783790384,0.0,1454.0,95.7142857143,315.413243675,99485.5142857,0,0,0,1,1,0,0,1.0,100.5,2.2,197.5,10,22,10,1975,-1,243,2,25429.5,13789.2893399,35180.0,15679.0,24152003.5,23395010.4003,40694774.0,7609233.0,benign
0,59999950,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333611111,59999950.0,0.0,59999950.0,59999950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0166666805556,0.0166666805556,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,59999950.0,0.0,59999950.0,59999950.0,benign
67,119169766,85,1,24649.0,289.0,296.0,289.0,289.988235294,2.45189002728,289.0,289.0,289.0,0.0,209.264487437,0.721659552474,1401997.24706,952545.750068,3007170.0,130688.0,116167527.0,1382946.75,941836.113907,3007170.0,130688.0,0.0,0.0,0.0,0.0,0.0,0,680,8,0.713268162329,0.00839139014505,289.0,296.0,289.965517241,2.42778622417,5.89414595028,0,0,0,0,0,0,0,0.0,293.337209302,289.988235294,289.0,85,24649,1,289,-1,-1,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
8662,117655768,44,1,2284.0,52.0,68.0,48.0,51.9090909091,3.80830293534,52.0,52.0,52.0,0.0,19.8545302088,0.382471686386,2673994.72727,5819274.45496,20019233.0,2.0,100041490.0,2326546.27907,5406669.22889,20019233.0,2.0,0.0,0.0,0.0,0.0,0.0,0,352,8,0.373972315577,0.00849937080858,48.0,68.0,51.9130434783,3.72275935269,13.8589371981,0,0,0,0,0,0,0,0.0,53.0666666667,51.9090909091,52.0,44,2284,1,52,-1,-1,44,2808738.5,2691538.92222,6479260.0,28.0,15202967.8571,4563654.3588,20019233.0,7621937.0,benign
9200,85172329,7,9,6064.0,3354.0,2038.0,0.0,866.285714286,1080.48163864,2018.0,0.0,372.666666667,639.201650498,110.575818585,0.18785443803,5678155.26667,11943277.9712,35038188.0,13.0,85164268.0,14194044.6667,15948559.2948,35038188.0,12565.0,85172316.0,10646539.5,14994695.4748,35038508.0,436.0,1,224,288,0.0821863166381,0.105668121392,0.0,2038.0,672.705882353,906.766698544,822225.845588,0,0,0,1,1,0,0,1.0,714.75,866.285714286,372.666666667,7,6064,9,3354,-1,2053,3,20993.6666667,12642.7301376,33325.0,8061.0,28365594.3333,5778649.55929,35038188.0,25016607.0,benign
0,119578004,248,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08232276565,482169.370968,329755.839894,1565305.0,5.0,118579254.0,480077.951417,328773.130882,1565305.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.07396002362,0.00836274203072,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,248,0,1,0,-1,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,benign
